id,result,top1Sim,top2Sim,top3Sim,top4Sim,top5Sim,numberOfTitle,numberOfBody,numberOfCap,numberOfAcronym,isExclm,numberOfExclm,isQues,numberOfQues,isStartNum,hasNumber,isSuperlative,isQuote,numberOfQuote,isStart5W1H,isNeg,numberOfNeg,isPos,numberOfPos,isBaity,numberOfBaity,hasParenthesis,hasMoney,avgWordSent,isForwardReference,numberOfForwardReference,CLScore,rixScore,lixScore,formalityMeasure
834872584168673281,0,1.356666666666667,0.21000000000000002,0.21166666666666667,0.08555555555555555,0.16333333333333333,30,293,0,1,0,0,0,0,0,0,0,0,0,0,1,13,1,7,0,0,0,0,29.3,1,4,10.000955631399318,10,3,50.138263665594856
834827739198799872,1,0.0,0.0,0.16741071428571427,0.049107142857142856,0.0,15,540,0,1,0,0,0,0,0,0,1,0,0,1,1,10,1,7,0,0,0,0,23.47826086956522,1,2,11.489925925925924,11,3,50.1844262295082
834826537673355268,0,1.1085227272727272,1.2597402597402596,0.09699582027168234,0.0715909090909091,0.06944444444444445,68,904,0,0,0,0,0,0,0,0,1,0,0,0,1,25,1,53,0,0,0,0,25.11111111111111,1,7,12.408230088495575,12,3,50.123326959847034
834818342993141760,0,0.0,1.0362847222222222,0.14615384615384616,0.2074074074074074,0.0,21,1544,0,1,0,0,0,0,0,0,0,1,1,0,1,25,1,63,0,0,0,0,29.692307692307693,1,3,7.298160621761653,9,3,49.98921067575241
834796302831669248,0,0.6711175616835994,0.13431013431013433,0.3158974358974359,0.022281167108753316,0.03605769230769231,18,281,0,1,0,0,0,0,0,0,0,0,0,0,1,26,1,10,0,0,0,0,56.2,0,0,14.077722419928826,12,4,50.13268608414239
834776331481128960,1,0.30952380952380953,0.060714285714285714,0.29000000000000004,0.05535714285714287,0.021088435374149662,17,467,0,0,0,0,1,1,0,0,0,1,1,1,1,21,1,11,0,0,0,0,35.92307692307692,1,1,12.196830835117769,12,4,50.10615079365079
834772372704096256,0,0.0,0.0,0.12560386473429952,0.13333333333333333,0.12186379928315412,9,275,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,12,0,0,0,0,21.153846153846153,0,0,7.111854545454545,7,2,50.014754098360655
834768526493700100,0,1.7709401709401704,0.044444444444444446,0.0,0.0,0.040740740740740744,30,568,0,0,0,0,0,0,0,1,0,0,0,0,1,22,1,13,0,0,0,0,31.555555555555557,1,7,11.06774647887324,12,4,50.07453416149068
834758907759308800,1,0.8993055555555557,0.16968325791855204,0.0,0.3346828609986505,0.06820512820512821,18,382,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,11,0,0,0,0,19.1,1,4,13.681884816753925,11,3,50.2299771167048
834677638199439360,1,0.07179487179487179,1.5888888888888888,0.0,0.06274509803921569,0.0,31,2247,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,73,0,0,0,0,27.072289156626507,1,6,10.80569648420116,10,3,50.121254494606475
834588416574500864,0,0.0,1.1156249999999999,0.0,0.06923076923076923,0.07272727272727272,7,177,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,7,0,0,0,0,19.666666666666668,1,1,7.743050847457624,7,2,50.144385026737964
834562821190848512,0,1.0266666666666666,0.037719298245614034,0.08712121212121213,0.22000000000000003,0.22000000000000003,18,330,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,7,0,0,0,0,25.384615384615383,1,1,9.511757575757578,11,3,50.18870523415978
834561440841342978,0,1.2467532467532472,1.2962962962962958,0.06190476190476191,0.2857142857142857,0.1790674603174603,77,1533,0,1,0,0,0,0,0,0,0,1,1,0,1,48,1,51,0,0,0,0,26.43103448275862,1,12,11.264213959556422,11,3,50.14730290456431
834542289175375873,1,0.07936507936507936,0.06464646464646465,0.0,0.362962962962963,0.47916666666666663,18,494,0,0,0,0,0,0,0,0,1,0,0,0,1,21,1,10,0,0,0,0,23.523809523809526,0,0,8.985101214574897,9,3,50.18890977443609
834535576162402305,0,1.3131944444444443,0.11984126984126983,0.11944444444444445,0.0711111111111111,0.05982905982905983,25,636,0,1,0,0,0,0,0,0,0,0,0,0,1,20,1,13,0,0,0,0,31.8,1,2,9.40559748427673,10,3,50.08392101551481
834516682127335424,0,0.23809523809523808,0.8634920634920634,0.03857142857142857,0.06722689075630252,0.11478696741854635,11,584,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,11,1,2,0,0,27.80952380952381,1,2,9.605684931506847,10,3,50.025036818851255
834425026786971648,0,0.7062499999999999,0.04050925925925926,0.043154761904761904,0.07601351351351351,0.06071428571428571,14,807,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,24,0,0,0,0,57.642857142857146,1,4,9.035340768277571,12,4,50.095032397408204
834392323618328576,0,0.25457875457875456,0.07692307692307693,0.5341880341880342,0.37606837606837606,0.34472934472934474,29,411,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1,11,0,0,0,0,25.6875,1,5,11.703746958637467,10,3,50.09465478841871
834372255345963008,0,1.5897435897435899,0.04524886877828055,0.11312217194570137,0.13354700854700854,0.09572649572649573,21,261,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,23.727272727272727,1,2,8.61272030651341,8,2,50.0973597359736
834353294394916864,0,0.30303030303030304,1.666666666666667,0.0,0.0,0.0,13,363,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,4,0,0,0,0,45.375,1,6,10.4531129476584,12,4,50.04683840749414
834327144645922816,0,0.06623931623931624,1.3722222222222222,0.49603174603174605,0.0,0.1984126984126984,28,315,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,11,0,0,0,1,21.0,1,1,11.033142857142856,10,3,50.10144927536232
834314207038423040,0,0.10173160173160173,0.04317697228144989,0.0,0.0,0.15,24,1073,0,0,0,0,0,0,0,0,1,0,0,0,1,36,1,27,0,0,0,0,82.53846153846153,1,3,10.682236719478094,12,4,50.072858286629305
834242069292052480,0,0.5397727272727273,1.1875,0.0,0.0,0.0,14,566,0,0,0,0,0,0,0,0,0,1,1,0,1,39,1,10,0,0,0,0,15.297297297297296,1,1,12.15328621908127,8,2,50.13779527559055
834228774057160705,0,0.47035573122529645,0.47474747474747475,0.0,0.06158357771260997,0.1575757575757576,15,418,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,12,0,0,0,0,38.0,1,4,12.20210526315789,12,4,50.17303609341826
834148193097117696,0,0.9609634551495015,0.045714285714285714,0.0,0.0,0.19047619047619047,8,364,0,1,0,0,0,0,0,0,0,0,0,0,1,24,1,10,0,0,0,0,36.4,0,0,10.331428571428567,12,4,50.084928229665074
834136493299998721,1,1.5047619047619043,0.06031746031746031,0.1457142857142857,0.09142857142857143,0.21904761904761905,19,255,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,14,0,0,0,0,14.166666666666666,1,4,12.202352941176468,8,2,50.13945578231292
834124252764831744,1,0.0,0.20833333333333331,0.4572649572649572,0.0,0.11904761904761904,12,820,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,42,0,0,0,0,43.1578947368421,1,2,10.04585365853658,12,4,50.09023354564756
834123169954983937,0,0.7714285714285716,0.2346938775510204,0.40600907029478456,0.019576719576719578,0.02670807453416149,18,552,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,18,0,0,0,0,39.42857142857143,1,1,11.528405797101449,12,4,50.197068403908794
834115477848854530,0,0.1386904761904762,1.3331881533101038,0.0,0.07142857142857142,0.06547619047619047,51,429,0,2,0,0,0,0,0,1,0,0,0,0,1,28,1,9,0,0,0,0,39.0,1,9,13.416689976689973,12,4,50.153927813163484
834102414223478787,1,1.7435897435897436,0.12955465587044535,0.0,0.0,0.07008547008547009,26,369,0,1,0,0,0,0,0,1,0,0,0,0,1,14,1,8,0,0,0,0,14.192307692307692,1,4,10.319241192411923,7,2,50.188995215311
834087815709351941,0,1.024074074074074,0.054411764705882354,0.036274509803921565,0.06666666666666667,0.2540229885057471,29,303,0,1,0,0,0,0,0,0,0,1,2,0,1,6,1,3,0,0,0,0,33.666666666666664,1,4,7.946930693069305,10,3,50.12721893491124
834073543277174784,1,1.3444444444444443,0.1576923076923077,0.0,0.0,0.06274509803921569,22,1210,0,2,0,0,0,0,0,1,0,0,0,0,1,26,1,25,0,0,0,1,26.304347826086957,1,1,11.060595041322316,11,3,50.128869690424764
834071456313126914,0,0.12000000000000001,0.12631578947368421,0.0,0.27142857142857146,0.0,13,271,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,0,0,0,0,30.11111111111111,1,3,9.05859778597786,10,3,50.056782334384856
834062382565642240,0,0.08962962962962961,0.3258974358974359,0.22661616161616163,0.1874074074074074,0.15666666666666668,25,826,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,30,0,0,0,0,48.588235294117645,1,4,9.139612590799032,12,4,50.13762486126526
834055584680919041,0,0.0,0.17094017094017094,1.4932126696832577,0.05846153846153847,0.0,27,837,0,0,0,0,0,0,0,0,0,1,1,0,1,29,1,33,0,0,0,0,25.363636363636363,1,5,11.449462365591401,11,3,50.16412213740458
834032954196291584,0,1.6285714285714286,0.15833333333333333,0.03938223938223938,0.0,0.03766233766233766,16,606,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,15,0,0,0,0,35.64705882352941,1,2,11.81874587458746,12,4,50.127245508982035
833902825277181954,0,1.4791666666666667,0.1323529411764706,0.026494565217391304,0.09449404761904762,0.03125,27,1219,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,22,0,0,0,0,31.256410256410255,1,4,10.858605414273992,12,3,50.153818443804035
833851718572056576,0,1.611111111111111,0.0,0.22735042735042735,0.1462962962962963,0.0,28,280,0,3,0,0,0,0,0,0,1,0,0,0,1,4,1,6,0,0,0,0,35.0,1,3,8.827285714285711,11,3,50.08709677419355
833820030181732360,0,0.15,0.07386363636363635,0.07194444444444445,0.20078502415458938,0.0,16,837,0,0,0,0,1,1,0,0,0,0,0,0,1,12,1,41,1,1,0,0,39.857142857142854,1,3,13.573906810035837,12,4,50.08033826638478
833792997074558976,1,0.0,0.0,0.25,0.0,0.0,14,202,1,7,0,0,0,0,0,0,0,0,0,0,1,2,1,7,0,0,0,0,22.444444444444443,1,3,6.692277227722773,6,2,50.05439330543933
833790087771148294,0,0.20279146141215107,0.11904761904761904,0.30008210180623973,0.4047619047619047,0.027472527472527472,21,311,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,0,0,0,0,34.55555555555556,1,4,10.871639871382637,11,3,50.15521978021978
833786821695905792,0,0.23355263157894735,0.4423611111111111,0.0,0.03284313725490196,0.13266129032258064,17,1090,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,39,0,0,0,0,41.92307692307692,1,1,8.718605504587156,12,4,50.047104247104244
833751207244095490,0,0.0,0.25,0.0,0.06944444444444445,0.16666666666666666,17,247,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,0,0,0,0,24.7,1,1,11.544615384615383,11,3,50.15369649805447
833746749932068864,0,0.0,1.0224164133738602,1.3752955082742324,0.19554204660587637,0.1052390757263784,87,659,0,4,0,0,0,0,0,0,0,0,0,0,1,39,1,17,1,1,0,0,41.1875,1,21,9.205220030349011,12,4,50.00067204301075
833740276447408128,0,0.12272727272727274,0.13571428571428573,0.0,0.0,0.0,10,272,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,3,0,0,0,0,27.2,1,2,9.809558823529407,10,3,50.12417218543046
833736497979351040,1,0.6590909090909091,0.0,0.6439393939393939,0.0,0.3522727272727273,17,989,0,1,0,0,0,0,0,0,0,1,1,0,1,55,1,24,0,0,0,0,17.051724137931036,1,3,11.091203235591507,8,2,50.14001806684733
833678696678621184,0,0.15079365079365079,1.5784313725490198,0.03851540616246499,0.0,0.2369281045751634,28,1610,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,23,0,0,0,0,28.24561403508772,1,3,11.215354037267076,11,3,50.09632768361582
833677618805428226,0,1.5384615384615383,0.0,0.2653846153846154,0.07692307692307693,0.13574660633484165,22,723,0,0,0,0,0,0,0,0,1,0,0,0,1,34,1,14,0,0,0,0,23.322580645161292,1,3,8.410843706777314,8,2,50.03105590062112
833675746631643137,0,1.7948717948717947,0.09294871794871795,0.0904977375565611,0.0,0.0,27,403,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,17,1,1,0,0,23.705882352941178,1,5,7.813697270471462,7,2,50.02217741935484
833672979108216832,0,0.0,0.24007936507936506,0.04292929292929293,1.311111111111111,0.0,20,384,0,0,0,0,0,0,0,1,0,0,0,0,1,21,1,16,0,0,0,0,20.210526315789473,1,1,10.634791666666665,9,2,50.23747016706444
833657858629763074,0,0.0375,0.28365384615384615,0.032196969696969696,0.03333333333333333,0.3205128205128205,12,331,0,1,0,0,0,0,0,0,0,0,0,0,1,21,1,4,0,0,0,0,19.470588235294116,1,1,10.374380664652563,8,2,50.17297297297297
833651826385891329,0,1.2809027777777775,0.10821759259259257,0.23958333333333331,0.18692129629629628,0.09722222222222221,37,595,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,17,0,0,0,0,31.31578947368421,1,6,9.80867226890756,11,3,50.129657228017884
833639849957560320,0,1.4074074074074074,0.0,0.17142857142857143,0.10833333333333334,0.12727272727272726,20,274,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,4,0,0,0,0,24.90909090909091,0,0,10.930948905109492,10,3,50.13442622950819
833618316384202752,0,0.15833333333333333,0.0,0.0,0.16346153846153846,0.0,6,189,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,1,0,0,21.0,0,0,7.0571428571428605,6,1,50.125
833605254780444672,0,1.5000000000000004,0.07142857142857142,0.22575757575757577,0.0,0.075,39,854,0,2,0,0,0,0,0,0,1,0,0,0,1,44,1,17,0,0,0,0,56.93333333333333,1,3,12.074847775175641,12,4,50.15126050420168
833597073928892416,0,0.0407925407925408,0.1581196581196581,0.25994694960212206,0.0,0.0,22,565,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,21,0,0,1,0,33.23529411764706,1,1,9.972318584070791,11,3,50.136712749615974
833520585657503745,0,0.585,0.6116402116402117,0.1412151067323481,0.0,0.02976190476190476,26,741,0,0,0,0,0,0,0,1,1,0,0,0,1,47,1,15,0,0,0,0,52.92857142857143,1,5,11.00140350877193,12,4,50.15502450980392
833492623847464961,1,0.20454545454545453,0.19480519480519481,0.5496632996632996,0.1118881118881119,0.0,21,390,0,1,0,0,0,0,1,0,1,0,0,0,1,11,1,15,0,0,0,0,21.666666666666668,1,1,7.695692307692305,7,2,50.05042918454936
833481302242365440,1,0.0,0.03357753357753358,0.09230769230769231,0.571872571872572,0.3076923076923077,25,1097,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,30,0,0,0,0,52.23809523809524,1,2,8.45050136736554,12,4,50.08146300914381
833375545601699842,0,0.4160839160839161,0.05897435897435897,0.18070818070818073,0.04230769230769231,0.1118881118881119,21,344,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,8,0,0,0,0,28.666666666666668,1,4,12.15720930232558,12,4,50.15155440414508
833329553661710337,0,0.3289473684210526,0.0,0.0,0.15476190476190477,0.23809523809523808,10,453,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,5,0,0,0,0,32.357142857142854,1,2,10.439646799116996,12,4,50.11451942740286
833310421952167936,0,0.05357142857142857,0.21978021978021978,0.12797619047619047,0.0,0.1512605042016807,11,1134,1,1,0,0,0,0,0,0,0,0,0,0,1,31,1,20,0,0,0,0,56.7,1,1,10.376472663139328,12,4,50.13766339869281
833309192018620417,0,1.733333333333334,0.10967741935483871,0.0586734693877551,0.0,0.040625,29,666,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,16,0,0,0,0,44.4,1,1,13.259999999999998,12,4,50.14295039164491
833300355316342787,0,0.06388888888888888,0.1673202614379085,0.2851851851851852,0.28122605363984676,0.0,27,640,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,18,0,0,0,0,35.55555555555556,1,3,10.553312499999997,12,4,50.09727891156463
833179309154172928,0,0.8782828282828281,0.10763888888888888,0.07474747474747476,0.044444444444444446,0.14017094017094017,25,248,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,5,0,0,0,0,31.0,1,7,8.401129032258066,10,3,50.03035714285714
833106315132170241,0,1.6,0.0,0.24000000000000002,0.0,0.0,22,1137,0,0,0,0,0,0,0,0,1,0,0,0,1,45,1,34,0,0,0,0,75.8,1,12,12.821635883905007,12,4,50.087596899224806
833065561282187269,1,1.6904761904761898,0.078125,0.05785714285714286,0.2321428571428571,0.0,49,495,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,15,0,0,0,0,15.0,1,5,9.405333333333328,7,2,50.222522522522524
833053499168477184,0,1.6014492753623182,0.19166666666666668,0.116243961352657,0.0,0.045548654244306416,36,422,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,4,0,0,0,0,26.375,1,5,10.248341232227485,9,3,50.15074309978768
833005248591585280,0,0.45833333333333337,0.6666666666666667,0.08846153846153847,0.0,0.0,18,345,0,1,0,0,0,0,0,0,0,0,0,0,1,20,1,4,0,0,0,0,11.5,1,2,8.861565217391298,6,1,50.153950953678475
832990322846228480,0,0.23504273504273504,0.3872053872053872,0.26157407407407407,0.25396825396825395,0.5805555555555556,20,282,0,0,0,0,0,0,0,0,0,1,1,0,1,17,1,4,0,0,0,0,28.2,1,7,8.08822695035461,8,2,50.058383233532936
832902668326670336,1,0.0,0.07936507936507936,0.1074074074074074,0.0,1.5925925925925926,17,199,0,0,0,0,0,0,0,0,0,1,1,0,1,14,1,5,0,0,0,0,28.428571428571427,1,5,11.258693467336684,11,3,50.16101694915254
832890275659935745,0,1.5909090909090913,0.11166007905138339,0.1056818181818182,0.0,0.10795454545454546,18,299,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,11,0,0,0,0,27.181818181818183,1,4,10.505150501672237,11,3,50.1687306501548
832884899711430657,0,0.36458333333333326,0.0,0.05482456140350877,0.05779569892473118,0.10606060606060605,8,632,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,18,0,0,0,0,42.13333333333333,0,0,13.613860759493669,12,4,50.16853146853147
832874934632345600,0,1.3805555555555555,0.0875,0.14,0.16671455938697316,0.024074074074074074,17,830,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,14,0,0,0,0,39.523809523809526,1,1,13.169879518072285,12,4,50.161442006269596
832874827019059202,0,0.638047138047138,0.3151515151515152,0.05113636363636363,0.05411255411255411,0.2556818181818182,16,1013,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,24,0,0,0,0,27.37837837837838,1,3,9.558538993089826,9,2,50.092287694974004
832872889183383552,0,1.928571428571428,0.0,0.0,0.08571428571428572,0.0,24,558,0,1,0,0,0,0,0,0,0,0,0,0,1,24,1,22,0,0,0,0,20.666666666666668,1,2,8.732473118279565,7,2,50.036
832829891640958976,0,0.0,0.0,0.0,0.0,0.0,5,116,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,3,0,0,0,0,19.333333333333332,0,0,10.852413793103448,8,2,50.170212765957444
832753056110350337,1,0.28125,0.0,0.0,0.29166666666666663,0.10096153846153846,18,499,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,11,0,0,0,0,13.486486486486486,1,2,8.494669338677351,7,2,50.076241134751776
832741231004233728,0,0.0,0.31746031746031744,0.0,0.1736111111111111,0.3333333333333333,17,321,0,0,0,0,0,0,0,1,0,0,0,0,1,9,1,3,0,0,0,0,24.692307692307693,1,5,9.54367601246106,10,3,50.110497237569064
832703493576220676,0,0.0,0.0,0.0,0.0,0.0,2,288,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,6,0,0,0,0,32.0,0,0,9.10208333333333,11,3,50.131964809384165
832689820841291777,0,1.728333333333334,0.0475,0.08,0.0675,0.11,34,1543,0,1,0,0,0,0,0,1,0,0,0,0,1,27,1,16,0,0,0,1,13.654867256637168,1,10,9.515463383020087,7,2,50.26282438141219
832686308971589632,1,0.02761904761904762,0.023376623376623377,0.03428571428571429,0.1680672268907563,0.12142857142857143,25,1579,0,0,0,0,0,0,0,1,0,0,0,0,1,48,1,61,0,0,0,0,28.70909090909091,1,3,12.133274224192522,11,3,50.082998276852386
832634372461244417,0,1.064102564102564,0.12019230769230768,0.1763925729442971,0.34102564102564104,0.10796221322537113,19,398,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,10,0,0,0,0,33.166666666666664,0,0,13.062110552763816,12,4,50.16404494382022
832634186020171776,0,1.1428571428571426,0.4285714285714286,0.3869047619047619,0.0,0.0,22,287,0,0,0,0,0,0,0,1,0,0,0,0,1,20,1,9,0,0,0,0,26.09090909090909,1,3,8.777700348432052,8,2,50.120060790273556
832631575175012352,1,0.14,0.06105263157894737,0.10666666666666666,0.2977777777777778,0.12000000000000001,25,1701,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,61,0,0,0,0,27.43548387096774,1,3,10.156660787771898,11,3,50.07352210630899
832623620866375680,0,0.0,0.0,1.03125,0.09895833333333333,0.0,8,132,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,5,0,0,0,0,14.666666666666666,1,2,8.419090909090905,7,2,50.18928571428572
832615970757808128,0,0.15476190476190477,0.3857142857142857,0.060714285714285714,0.0,0.14285714285714285,14,579,0,1,0,0,0,0,0,0,0,0,0,0,1,13,1,13,1,1,0,0,22.26923076923077,0,0,10.960759930915373,9,2,50.13503086419753
832609555955720192,1,0.06227106227106227,0.0,1.8303571428571421,0.0,0.0,28,151,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,15.1,1,2,7.7067549668874165,7,2,50.15432098765432
832595465837432832,0,0.0,0.566875,0.26761904761904765,0.0,0.1842156862745098,14,162,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,18.0,1,2,11.737777777777776,9,3,50.089385474860336
832585645642092544,0,0.29761904761904756,0.14781746031746032,0.14050099206349206,0.9646358543417364,0.049019607843137254,45,560,0,1,0,0,0,0,0,0,0,0,0,0,1,24,1,5,0,0,0,0,46.666666666666664,1,5,10.865714285714287,12,4,50.116693679092386
832575399058108416,0,1.5564102564102558,0.058069381598793365,0.09615384615384616,0.0,0.0859775641025641,41,1062,0,1,0,0,0,0,0,1,0,1,1,0,1,17,1,18,1,1,0,0,59.0,1,7,10.241355932203387,12,4,50.18314210061783
832537353885478912,0,0.6018518518518519,0.22549019607843135,0.06944444444444445,0.0,0.0,11,584,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,22,0,0,0,0,34.35294117647059,1,2,10.100410958904114,11,4,50.13901689708141
832460820969844736,0,1.7180076628352487,0.11422413793103449,0.05295566502463054,0.13856960408684546,0.0,43,527,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,14,0,0,0,0,40.53846153846154,1,4,14.052523719165084,12,4,50.13652173913044
832449138826416128,0,0.06227106227106227,0.0,1.8303571428571421,0.0,0.0,28,151,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,15.1,1,2,7.7067549668874165,7,2,50.15432098765432
832407381279637505,0,1.6428571428571423,0.14047619047619048,0.06696428571428571,0.06203007518796992,0.0,27,505,0,1,0,0,0,0,0,1,0,0,0,0,1,34,1,14,0,0,0,0,25.25,1,3,11.251722772277226,11,3,50.16240875912409
832402328938565633,0,1.4792446633825942,0.022884012539184952,0.08638105189829329,0.022488755622188904,0.06631299734748011,51,1336,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,31,0,0,0,0,16.29268292682927,1,10,11.189071856287423,8,2,50.130132450331125
832393052169895936,0,1.239583333333333,0.0,0.0,0.18333333333333335,0.07291666666666666,17,412,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,11,0,0,0,0,12.484848484848484,1,3,10.586893203883491,7,2,50.13943355119826
832326183761039360,0,1.666666666666667,0.049910873440285206,0.12121212121212122,0.06468531468531469,0.049910873440285206,21,548,0,0,0,0,0,0,0,0,1,0,0,0,1,13,1,15,0,0,0,0,34.25,1,5,11.437445255474454,12,4,50.164685908319186
832283419807715330,0,0.10405525846702317,0.10795985060690942,0.30224089635854345,0.016281512605042014,0.08345588235294119,32,1291,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,37,1,1,0,0,56.130434782608695,1,10,9.743237800154919,12,4,50.093597773138484
832273342019289089,0,1.6458333333333333,0.08928571428571427,0.21666666666666667,0.0875,0.09375,36,743,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,10,0,0,0,0,27.51851851851852,1,8,10.276823687752355,10,3,50.08293556085919
832263128125669376,0,1.818181818181817,0.04015151515151515,0.07196969696969696,0.0,0.029857397504456328,48,1302,0,1,0,0,0,0,0,0,0,0,0,0,1,57,1,44,0,0,1,0,36.166666666666664,1,5,11.160276497695854,12,4,50.11035422343324
832228048363724804,0,0.09027777777777778,0.0,0.5699641577060932,0.10716049382716049,0.1433333333333333,24,654,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,16,0,0,0,0,43.6,1,4,9.909174311926606,12,4,50.11670918367347
832223260649652224,0,0.0,0.9142857142857144,0.5833333333333334,0.1576923076923077,0.0,26,608,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,14,0,0,0,0,33.77777777777778,1,4,12.191776315789472,12,4,50.1437125748503
832169162801819649,0,0.1488095238095238,0.0496031746031746,0.14880952380952378,0.0,0.0,15,170,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,0,0,0,0,34.0,1,2,10.031529411764705,11,3,50.17171717171717
832149531768868864,0,0.0,0.0,0.0,0.0,0.0,8,212,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,13,0,0,0,0,30.285714285714285,1,2,10.292830188679247,10,3,50.074786324786324
832143479413182464,0,0.0,1.7416666666666671,0.06157407407407407,0.11666666666666667,0.05790229885057471,37,402,0,1,0,0,0,0,0,0,0,1,1,0,1,37,1,9,0,0,0,0,36.54545454545455,1,6,10.742288557213925,12,4,50.083333333333336
832134937549627393,0,1.03125,0.0,0.0,0.24358974358974358,0.11274509803921567,9,430,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,6,0,0,0,0,23.88888888888889,1,2,11.909674418604652,11,3,50.140127388535035
832103719932133376,0,0.08076923076923077,0.18580246913580245,0.4424702380952381,0.5200231481481482,0.25775462962962964,30,427,0,2,0,0,0,0,0,0,0,1,1,0,1,16,1,5,0,0,0,0,35.583333333333336,1,5,13.09864168618267,12,4,50.13505154639175
832102207671504896,0,1.257894736842105,0.2212406015037594,0.09659442724458203,0.08028070175438597,0.2683025130393551,24,264,0,2,0,0,0,0,0,0,0,0,0,0,1,7,1,5,0,0,0,0,33.0,1,2,14.596212121212123,12,4,50.13250883392226
832075457319276544,0,0.7440923737916219,0.1472878625134264,0.0,0.0,0.06579506802721088,8,160,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,32.0,0,0,12.785249999999998,12,4,50.20402298850575
832067715418423297,0,0.0,0.0,0.0,0.0,0.7,30,1052,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,19,0,0,0,0,38.96296296296296,1,4,9.693498098859315,12,4,50.11429794520548
832048861757706240,1,0.0,0.8665458937198068,0.10590277777777776,0.0,0.13333333333333333,22,301,0,0,0,0,0,0,0,1,1,0,0,0,1,14,1,8,0,0,0,0,27.363636363636363,1,3,9.920132890365448,10,3,50.115606936416185
832018949172772865,0,1.4583333333333335,0.0982142857142857,0.08669354838709677,0.08669354838709677,0.0,27,819,0,0,0,0,0,0,0,1,0,0,0,0,1,46,1,16,0,0,0,0,40.95,1,2,11.95819291819291,12,4,50.121848739495796
